Join_ID,Province,Amphoe,Tambon,lat,lon,Total_Pop,Avg_Income,Avg_Land_Price,Year,Base_Land_Price_Prov
540213,แพร่,ร้องกวาง,ห้วยโรง,18.432,100.513,3069,21795.5,991.0,2558,1200.0
540214,แพร่,ร้องกวาง,แม่ทราย,18.411,100.314,3039,21795.5,989.0,2558,1200.0
540215,แพร่,ร้องกวาง,แม่ยางร้อง,18.396,100.248,3798,21795.5,1057.0,2558,1200.0
540301,แพร่,ลอง,ห้วยอ้อ,18.131,99.825,12079,21795.5,1495.0,2558,1200.0
540302,แพร่,ลอง,บ้านปิน,18.065,99.937,7737,21795.5,1308.0,2558,1200.0
540303,แพร่,ลอง,ต้าผามอก,18.151,99.983,4654,21795.5,1123.0,2558,1200.0
540304,แพร่,ลอง,เวียงต้า,18.303,99.999,6548,21795.5,1245.0,2558,1200.0
540305,แพร่,ลอง,ปากกาง,18.042,99.811,4147,21795.5,1085.0,2558,1200.0
540306,แพร่,ลอง,หัวทุ่ง,18.093,99.776,5819,21795.5,1201.0,2558,1200.0
540307,แพร่,ลอง,ทุ่งแล้ง,17.959,99.752,7224,21795.5,1282.0,2558,1200.0
540308,แพร่,ลอง,บ่อเหล็กลอง,18.013,99.719,4139,21795.5,1085.0,2558,1200.0
540309,แพร่,ลอง,แม่ปาน,17.986,99.871,3057,21795.5,990.0,2558,1200.0
540401,แพร่,สูงเม่น,สูงเม่น,18.059,100.087,7718,21795.5,1307.0,2558,1200.0
540402,แพร่,สูงเม่น,น้ำชำ,18.034,100.091,9977,21795.5,1412.0,2558,1200.0
540403,แพร่,สูงเม่น,หัวฝาย,17.961,100.188,9903,21795.5,1409.0,2558,1200.0
540404,แพร่,สูงเม่น,ดอนมูล,18.067,100.126,7271,21795.5,1284.0,2558,1200.0
540405,แพร่,สูงเม่น,บ้านเหล่า,18.015,100.206,5380,21795.5,1173.0,2558,1200.0
540406,แพร่,สูงเม่น,บ้านกวาง,18.033,100.222,3177,21795.5,1002.0,2558,1200.0
540407,แพร่,สูงเม่น,บ้านปง,18.06,100.026,5081,21795.5,1153.0,2558,1200.0
540408,แพร่,สูงเม่น,บ้านกาศ,18.09,100.168,3068,21795.5,991.0,2558,1200.0
540409,แพร่,สูงเม่น,ร่องกาศ,18.096,100.126,7235,21795.5,1282.0,2558,1200.0
540410,แพร่,สูงเม่น,สบสาย,18.102,100.023,3701,21795.5,1049.0,2558,1200.0
540411,แพร่,สูงเม่น,เวียงทอง,18.124,100.046,9721,21795.5,1401.0,2558,1200.0
540412,แพร่,สูงเม่น,พระหลวง,18.069,100.111,3974,21795.5,1071.0,2558,1200.0
540501,แพร่,เด่นชัย,เด่นชัย,17.973,100.04,11860,21795.5,1487.0,2558,1200.0
540502,แพร่,เด่นชัย,แม่จั๊วะ,17.975,100.104,7354,21795.5,1289.0,2558,1200.0
540503,แพร่,เด่นชัย,ไทรย้อย,17.892,99.956,6411,21795.5,1237.0,2558,1200.0
540504,แพร่,เด่นชัย,ห้วยไร่,17.898,100.09,5271,21795.5,1166.0,2558,1200.0
540505,แพร่,เด่นชัย,ปงป่าหวาย,18.024,99.991,5346,21795.5,1171.0,2558,1200.0
540601,แพร่,สอง,บ้านหนุน,18.437,100.234,8397,21795.5,1341.0,2558,1200.0
540602,แพร่,สอง,บ้านกลาง,18.485,100.183,7764,21795.5,1310.0,2558,1200.0
540603,แพร่,สอง,ห้วยหม้าย,18.418,100.089,8259,21795.5,1334.0,2558,1200.0
540604,แพร่,สอง,เตาปูน,18.531,100.271,8283,21795.5,1335.0,2558,1200.0
540605,แพร่,สอง,หัวเมือง,18.333,100.181,6507,21795.5,1242.0,2558,1200.0
540606,แพร่,สอง,สะเอียบ,18.709,100.247,5654,21795.5,1191.0,2558,1200.0
540607,แพร่,สอง,แดนชุมพล,18.365,100.198,2593,21795.5,943.0,2558,1200.0
540608,แพร่,สอง,ทุ่งน้าว,18.402,100.2,3475,21795.5,1029.0,2558,1200.0
540701,แพร่,วังชิ้น,วังชิ้น,17.861,99.647,8867,21795.5,1363.0,2558,1200.0
540702,แพร่,วังชิ้น,สรอย,17.759,99.425,6358,21795.5,1234.0,2558,1200.0
540703,แพร่,วังชิ้น,แม่ป้าก,18.005,99.638,5181,21795.5,1160.0,2558,1200.0
540704,แพร่,วังชิ้น,นาพูน,17.85,99.79,7595,21795.5,1301.0,2558,1200.0
540705,แพร่,วังชิ้น,แม่พุง,17.866,99.539,8368,21795.5,1340.0,2558,1200.0
540706,แพร่,วังชิ้น,ป่าสัก,17.826,99.472,5535,21795.5,1183.0,2558,1200.0
540707,แพร่,วังชิ้น,แม่เกิ๋ง,17.945,99.556,4657,21795.5,1124.0,2558,1200.0
540801,แพร่,หนองม่วงไข่,แม่คำมี,18.271,100.218,2112,21795.5,886.0,2558,1200.0
540802,แพร่,หนองม่วงไข่,หนองม่วงไข่,18.295,100.208,4594,21795.5,1119.0,2558,1200.0
540803,แพร่,หนองม่วงไข่,น้ำรัด,18.268,100.138,3384,21795.5,1021.0,2558,1200.0
540804,แพร่,หนองม่วงไข่,วังหลวง,18.294,100.115,2451,21795.5,927.0,2558,1200.0
540805,แพร่,หนองม่วงไข่,ตำหนักธรรม,18.271,100.266,3357,21795.5,1018.0,2558,1200.0
540806,แพร่,หนองม่วงไข่,ทุ่งแค้ว,18.32,100.12,2145,21795.5,890.0,2558,1200.0
550101,น่าน,เมืองน่าน,ในเวียง,18.793,100.786,18787,17886.2,2388.0,2558,1325.0
550102,น่าน,เมืองน่าน,บ่อ,18.97,100.721,4400,17886.2,1545.0,2558,1325.0
550103,น่าน,เมืองน่าน,ผาสิงห์,18.85,100.749,6502,17886.2,1737.0,2558,1325.0
550104,น่าน,เมืองน่าน,ไชยสถาน,18.783,100.731,7386,17886.2,1805.0,2558,1325.0
550105,น่าน,เมืองน่าน,ถืมตอง,18.797,100.712,3420,17886.2,1432.0,2558,1325.0
550106,น่าน,เมืองน่าน,เรือง,18.783,100.615,4931,17886.2,1599.0,2558,1325.0
550107,น่าน,เมืองน่าน,นาชาว,18.708,100.682,3611,17886.2,1456.0,2558,1325.0
550108,น่าน,เมืองน่าน,ดู่ใต้,18.724,100.739,8459,17886.2,1879.0,2558,1325.0
550109,น่าน,เมืองน่าน,กองควาย,18.686,100.732,5399,17886.2,1643.0,2558,1325.0
550116,น่าน,เมืองน่าน,สวก,18.742,100.624,6610,17886.2,1745.0,2558,1325.0
550117,น่าน,เมืองน่าน,สะเนียน,18.912,100.592,12479,17886.2,2112.0,2558,1325.0
550202,น่าน,แม่จริม,หนองแดง,18.736,101.025,4136,17886.2,1264.0,2558,1325.0
550203,น่าน,แม่จริม,หมอเมือง,18.687,100.975,2423,17886.2,1076.0,2558,1325.0
550204,น่าน,แม่จริม,น้ำพาง,18.611,101.057,5258,17886.2,1358.0,2558,1325.0
550205,น่าน,แม่จริม,น้ำปาย,18.641,100.961,2046,17886.2,1023.0,2558,1325.0
550206,น่าน,แม่จริม,แม่จริม,18.824,101.045,2288,17886.2,1058.0,2558,1325.0
550301,น่าน,บ้านหลวง,บ้านฟ้า,18.782,100.429,3647,17886.2,1217.0,2558,1325.0
550302,น่าน,บ้านหลวง,ป่าคาหลวง,18.858,100.405,2730,17886.2,1116.0,2558,1325.0
550303,น่าน,บ้านหลวง,สวด,18.849,100.484,2978,17886.2,1145.0,2558,1325.0
550304,น่าน,บ้านหลวง,บ้านพี้,18.907,100.425,2490,17886.2,1085.0,2558,1325.0
550401,น่าน,นาน้อย,นาน้อย,18.313,100.681,5394,17886.2,1368.0,2558,1325.0
550402,น่าน,นาน้อย,เชียงของ,18.273,100.884,2098,17886.2,1031.0,2558,1325.0
550403,น่าน,นาน้อย,ศรีษะเกษ,18.369,100.771,7272,17886.2,1497.0,2558,1325.0
550404,น่าน,นาน้อย,สถาน,18.236,100.745,5345,17886.2,1365.0,2558,1325.0
550405,น่าน,นาน้อย,สันทะ,18.276,100.567,6267,17886.2,1431.0,2558,1325.0
550406,น่าน,นาน้อย,บัวใหญ่,18.35,100.57,4028,17886.2,1254.0,2558,1325.0
550407,น่าน,นาน้อย,น้ำตก,18.394,100.629,2574,17886.2,1096.0,2558,1325.0
550501,น่าน,ปัว,ปัว,19.168,100.903,7302,17886.2,1499.0,2558,1325.0
550502,น่าน,ปัว,แงง,19.197,100.849,4843,17886.2,1325.0,2558,1325.0
550503,น่าน,ปัว,สถาน,19.224,100.951,6074,17886.2,1418.0,2558,1325.0
550504,น่าน,ปัว,ศิลาแลง,19.148,100.967,3968,17886.2,1248.0,2558,1325.0
550505,น่าน,ปัว,ศิลาเพชร,19.097,100.957,4567,17886.2,1302.0,2558,1325.0
550506,น่าน,ปัว,อวน,19.029,100.998,4990,17886.2,1337.0,2558,1325.0
550509,น่าน,ปัว,ไชยวัฒนา,19.222,100.895,4232,17886.2,1272.0,2558,1325.0
550510,น่าน,ปัว,เจดียชัย,19.162,100.838,6908,17886.2,1474.0,2558,1325.0
550511,น่าน,ปัว,ภูคา,19.254,101.091,4902,17886.2,1330.0,2558,1325.0
550512,น่าน,ปัว,สกาด,19.27,101.031,2903,17886.2,1136.0,2558,1325.0
550513,น่าน,ปัว,ป่ากลาง,19.13,100.9,8300,17886.2,1557.0,2558,1325.0
550514,น่าน,ปัว,วรนคร,19.176,100.947,5824,17886.2,1400.0,2558,1325.0
550601,น่าน,ท่าวังผา,ริม,19.119,100.798,4105,17886.2,1261.0,2558,1325.0
550602,น่าน,ท่าวังผา,ป่าคา,19.107,100.665,5045,17886.2,1341.0,2558,1325.0
550603,น่าน,ท่าวังผา,ผาตอ,19.214,100.774,5460,17886.2,1373.0,2558,1325.0
550604,น่าน,ท่าวังผา,ยม,19.061,100.926,4626,17886.2,1307.0,2558,1325.0
550605,น่าน,ท่าวังผา,ตาลชุม,19.022,100.829,6416,17886.2,1442.0,2558,1325.0
550606,น่าน,ท่าวังผา,ศรีภูมิ,19.069,100.726,6638,17886.2,1456.0,2558,1325.0
550607,น่าน,ท่าวังผา,จอมพระ,19.103,100.865,5340,17886.2,1364.0,2558,1325.0
550608,น่าน,ท่าวังผา,แสนทอง,19.14,100.751,3849,17886.2,1237.0,2558,1325.0
550609,น่าน,ท่าวังผา,ท่าวังผา,19.128,100.831,5324,17886.2,1363.0,2558,1325.0
550610,น่าน,ท่าวังผา,ต.ผาทอง,19.235,100.684,4152,17886.2,1265.0,2558,1325.0
550701,น่าน,เวียงสา,กลางเวียง,18.577,100.74,10791,17886.2,1685.0,2558,1325.0
550702,น่าน,เวียงสา,ขึ่ง,18.53,100.834,4069,17886.2,1258.0,2558,1325.0
550703,น่าน,เวียงสา,ไหล่น่าน,18.59,100.93,3472,17886.2,1199.0,2558,1325.0
550704,น่าน,เวียงสา,ตาลชุม,18.637,100.783,3824,17886.2,1234.0,2558,1325.0
550705,น่าน,เวียงสา,นาเหลือง,18.679,100.837,3112,17886.2,1160.0,2558,1325.0
550706,น่าน,เวียงสา,ส้าน,18.464,100.729,7065,17886.2,1484.0,2558,1325.0
550707,น่าน,เวียงสา,น้ำมวบ,18.444,100.94,3346,17886.2,1186.0,2558,1325.0
550708,น่าน,เวียงสา,น้ำปั้ว,18.639,100.725,4054,17886.2,1256.0,2558,1325.0
550709,น่าน,เวียงสา,ยาบหัวนา,18.611,100.471,5122,17886.2,1347.0,2558,1325.0
550710,น่าน,เวียงสา,ปงสนุก,18.6,100.648,1366,17886.2,906.0,2558,1325.0
550711,น่าน,เวียงสา,อ่ายนาไลย,18.514,100.541,6830,17886.2,1469.0,2558,1325.0
550712,น่าน,เวียงสา,ส้านนาหนองใหม่,18.531,100.996,1902,17886.2,1001.0,2558,1325.0
550713,น่าน,เวียงสา,แม่ขะนิง,18.718,100.552,3768,17886.2,1229.0,2558,1325.0
550714,น่าน,เวียงสา,แม่สาคร,18.474,100.637,2772,17886.2,1121.0,2558,1325.0
550715,น่าน,เวียงสา,จอมจันทร์,18.637,100.896,3973,17886.2,1249.0,2558,1325.0
550716,น่าน,เวียงสา,แม่สา,18.564,100.66,2945,17886.2,1141.0,2558,1325.0
550717,น่าน,เวียงสา,ทุ่งศรีทอง,18.661,100.694,2484,17886.2,1084.0,2558,1325.0
550801,น่าน,ทุ่งช้าง,ปอน,19.535,100.975,2763,17886.2,1120.0,2558,1325.0
550802,น่าน,ทุ่งช้าง,งอบ,19.514,100.849,5658,17886.2,1388.0,2558,1325.0
550803,น่าน,ทุ่งช้าง,และ,19.447,100.811,4696,17886.2,1313.0,2558,1325.0
550804,น่าน,ทุ่งช้าง,ทุ่งช้าง,19.39,100.834,5541,17886.2,1380.0,2558,1325.0
550901,น่าน,เชียงกลาง,เชียงกลาง,19.32,100.97,7281,17886.2,1497.0,2558,1325.0
550902,น่าน,เชียงกลาง,เปือ,19.324,100.843,6766,17886.2,1465.0,2558,1325.0
550903,น่าน,เชียงกลาง,เชียงคาน,19.246,100.855,1667,17886.2,962.0,2558,1325.0
550904,น่าน,เชียงกลาง,พระธาตุ,19.338,100.925,3759,17886.2,1228.0,2558,1325.0
550908,น่าน,เชียงกลาง,พญาแก้ว,19.27,100.909,3321,17886.2,1183.0,2558,1325.0
550909,น่าน,เชียงกลาง,พระพุทธบาท,19.258,100.814,5046,17886.2,1341.0,2558,1325.0
551001,น่าน,นาหมื่น,นาทะนุง,18.117,100.615,4957,17886.2,1334.0,2558,1325.0
551002,น่าน,นาหมื่น,บ่อแก้ว,18.139,100.832,4574,17886.2,1302.0,2558,1325.0
551003,น่าน,นาหมื่น,เมืองลี่,18.226,100.505,2037,17886.2,1022.0,2558,1325.0
551004,น่าน,นาหมื่น,ปิงหลวง,18.115,100.486,3117,17886.2,1161.0,2558,1325.0
551101,น่าน,สันติสุข,ดู่พงษ์,18.898,100.902,5033,17886.2,1340.0,2558,1325.0
551102,น่าน,สันติสุข,ป่าแลวหลวง,18.957,100.95,4396,17886.2,1287.0,2558,1325.0
551103,น่าน,สันติสุข,พงษ์,18.899,100.983,6435,17886.2,1443.0,2558,1325.0
551201,น่าน,บ่อเกลือ,บ่อเกลือเหนือ,19.297,101.176,3212,17886.2,1171.0,2558,1325.0
551202,น่าน,บ่อเกลือ,บ่อเกลือใต้,19.127,101.13,5065,17886.2,1343.0,2558,1325.0
551204,น่าน,บ่อเกลือ,ภูฟ้า,18.973,101.201,3219,17886.2,1172.0,2558,1325.0
551205,น่าน,บ่อเกลือ,ดงพญา,19.22,101.198,3411,17886.2,1193.0,2558,1325.0
551301,น่าน,สองแคว,นาไร่หลวง,19.339,100.704,6047,17886.2,1416.0,2558,1325.0
551302,น่าน,สองแคว,ชนแดน,19.462,100.691,3271,17886.2,1178.0,2558,1325.0
551303,น่าน,สองแคว,ยอด,19.384,100.567,2898,17886.2,1136.0,2558,1325.0
551401,น่าน,ภูเพียง,ม่วงตึ๊ด,18.756,100.816,4263,17886.2,1275.0,2558,1325.0
551402,น่าน,ภูเพียง,นาปัง,18.696,100.801,3397,17886.2,1191.0,2558,1325.0
551403,น่าน,ภูเพียง,น้ำแก่น,18.698,100.88,4424,17886.2,1289.0,2558,1325.0
551404,น่าน,ภูเพียง,น้ำเกี๋ยน,18.737,100.841,2844,17886.2,1129.0,2558,1325.0
551405,น่าน,ภูเพียง,เมืองจัง,18.878,100.83,5920,17886.2,1407.0,2558,1325.0
551406,น่าน,ภูเพียง,ท่าน้าว,18.731,100.791,3343,17886.2,1186.0,2558,1325.0
551407,น่าน,ภูเพียง,ฝายแก้ว,18.803,100.933,11760,17886.2,1729.0,2558,1325.0
551501,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,19.559,101.046,3005,17886.2,1148.0,2558,1325.0
