Join_ID,Province,Amphoe,Tambon,lat,lon,Total_Pop,Avg_Income,Avg_Land_Price,Year
120201,นนทบุรี,บางกรวย,วัดชลอ,13.802,100.476,14626,36884.0,22122.879124910807,2558
120202,นนทบุรี,บางกรวย,บางกรวย,13.809,100.499,27470,36884.0,22122.879124910807,2558
120203,นนทบุรี,บางกรวย,บางสีทอง,13.818,100.479,10297,36884.0,22122.879124910807,2558
120204,นนทบุรี,บางกรวย,บางขนุน,13.811,100.453,5291,36884.0,22122.879124910807,2558
120205,นนทบุรี,บางกรวย,บางขุนกอง,13.821,100.444,10038,36884.0,22122.879124910807,2558
120206,นนทบุรี,บางกรวย,บางคูเวียง,13.822,100.417,9413,36884.0,22122.879124910807,2558
120207,นนทบุรี,บางกรวย,มหาสวัสดิ์,13.806,100.434,17706,36884.0,22122.879124910807,2558
120208,นนทบุรี,บางกรวย,ปลายบาง,13.814,100.402,17562,36884.0,22122.879124910807,2558
120209,นนทบุรี,บางกรวย,ศาลากลาง,13.81,100.358,13146,36884.0,22122.879124910807,2558
120301,นนทบุรี,บางใหญ่,บางม่วง,13.838,100.406,16140,36884.0,22122.879124910807,2558
120302,นนทบุรี,บางใหญ่,บางแม่นาง,13.868,100.381,42755,36884.0,22122.879124910807,2558
120303,นนทบุรี,บางใหญ่,บางเลน,13.854,100.434,17102,36884.0,22122.879124910807,2558
120304,นนทบุรี,บางใหญ่,เสาธงหิน,13.875,100.404,36946,36884.0,22122.879124910807,2558
120305,นนทบุรี,บางใหญ่,บางใหญ่,13.837,100.375,17553,36884.0,22122.879124910807,2558
120306,นนทบุรี,บางใหญ่,บ้านใหม่,13.861,100.333,8486,36884.0,22122.879124910807,2558
120401,นนทบุรี,บางบัวทอง,โสนลอย,13.914,100.422,10029,36884.0,22122.879124910807,2558
120402,นนทบุรี,บางบัวทอง,บางบัวทอง,13.944,100.39,57902,36884.0,22122.879124910807,2558
120403,นนทบุรี,บางบัวทอง,บางรักใหญ่,13.878,100.438,8500,36884.0,22122.879124910807,2558
120404,นนทบุรี,บางบัวทอง,บางคูรัด,13.907,100.351,38090,36884.0,22122.879124910807,2558
120405,นนทบุรี,บางบัวทอง,ละหาร,13.964,100.401,21520,36884.0,22122.879124910807,2558
120406,นนทบุรี,บางบัวทอง,ลำโพ,13.97,100.416,9011,36884.0,22122.879124910807,2558
120407,นนทบุรี,บางบัวทอง,พิมลราช,13.934,100.366,47588,36884.0,22122.879124910807,2558
120408,นนทบุรี,บางบัวทอง,บางรักพัฒนา,13.894,100.41,70985,36884.0,22122.879124910807,2558
120501,นนทบุรี,ไทรน้อย,ไทรน้อย,13.976,100.344,22786,36884.0,22122.879124910807,2558
120502,นนทบุรี,ไทรน้อย,ราษฎร์นิยม,14.088,100.329,6858,36884.0,22122.879124910807,2558
120503,นนทบุรี,ไทรน้อย,หนองเพรางาย,13.906,100.322,7354,36884.0,22122.879124910807,2558
120504,นนทบุรี,ไทรน้อย,ไทรใหญ่,14.085,100.292,6439,36884.0,22122.879124910807,2558
120505,นนทบุรี,ไทรน้อย,ขุนศรี,14.005,100.287,4993,36884.0,22122.879124910807,2558
120506,นนทบุรี,ไทรน้อย,คลองขวาง,14.004,100.306,6220,36884.0,22122.879124910807,2558
120507,นนทบุรี,ไทรน้อย,ทวีวัฒนา,13.942,100.312,7923,36884.0,22122.879124910807,2558
120601,นนทบุรี,ปากเกร็ด,ปากเกร็ด,13.912,100.506,37553,36884.0,22122.879124910807,2558
120602,นนทบุรี,ปากเกร็ด,บางตลาด,13.896,100.521,47803,36884.0,22122.879124910807,2558
120603,นนทบุรี,ปากเกร็ด,บ้านใหม่,13.93,100.546,30013,36884.0,22122.879124910807,2558
120604,นนทบุรี,ปากเกร็ด,บางพูด,13.927,100.516,62817,36884.0,22122.879124910807,2558
120605,นนทบุรี,ปากเกร็ด,บางตะไนย์,13.931,100.492,4865,36884.0,22122.879124910807,2558
120606,นนทบุรี,ปากเกร็ด,คลองพระอุดม,13.93,100.479,5499,36884.0,22122.879124910807,2558
120607,นนทบุรี,ปากเกร็ด,ท่าอิฐ,13.894,100.48,17319,36884.0,22122.879124910807,2558
120608,นนทบุรี,ปากเกร็ด,เกาะเกร็ด,13.91,100.472,5744,36884.0,22122.879124910807,2558
120609,นนทบุรี,ปากเกร็ด,อ้อมเกร็ด,13.909,100.453,3443,36884.0,22122.879124910807,2558
120610,นนทบุรี,ปากเกร็ด,คลองข่อย,13.959,100.45,7351,36884.0,22122.879124910807,2558
120611,นนทบุรี,ปากเกร็ด,บางพลับ,13.929,100.458,9072,36884.0,22122.879124910807,2558
120612,นนทบุรี,ปากเกร็ด,คลองเกลือ,13.902,100.55,9053,36884.0,22122.879124910807,2558
130101,ปทุมธานี,เมืองปทุมธานี,บางปรอก,14.012,100.528,23283,41056.9,14547.841385557596,2558
130102,ปทุมธานี,เมืองปทุมธานี,บ้านใหม่,13.963,100.553,12702,41056.9,14547.841385557596,2558
130103,ปทุมธานี,เมืองปทุมธานี,บ้านกลาง,14.001,100.558,11743,41056.9,14547.841385557596,2558
130104,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,14.029,100.507,8660,41056.9,14547.841385557596,2558
130105,ปทุมธานี,เมืองปทุมธานี,บ้านกระแชง,14.031,100.552,3398,41056.9,14547.841385557596,2558
130106,ปทุมธานี,เมืองปทุมธานี,บางขะแยง,13.967,100.523,14316,41056.9,14547.841385557596,2558
130107,ปทุมธานี,เมืองปทุมธานี,บางคูวัด,13.963,100.495,25342,41056.9,14547.841385557596,2558
130108,ปทุมธานี,เมืองปทุมธานี,บางหลวง,14.007,100.509,8651,41056.9,14547.841385557596,2558
130109,ปทุมธานี,เมืองปทุมธานี,บางเดื่อ,13.99,100.487,13856,41056.9,14547.841385557596,2558
130110,ปทุมธานี,เมืองปทุมธานี,บางพูด,14.035,100.572,6334,41056.9,14547.841385557596,2558
130111,ปทุมธานี,เมืองปทุมธานี,บางพูน,13.988,100.594,24266,41056.9,14547.841385557596,2558
130112,ปทุมธานี,เมืองปทุมธานี,บางกะดี,13.983,100.537,12819,41056.9,14547.841385557596,2558
130113,ปทุมธานี,เมืองปทุมธานี,สวนพริกไทย,14.018,100.568,8637,41056.9,14547.841385557596,2558
130114,ปทุมธานี,เมืองปทุมธานี,หลักหก,13.963,100.59,20422,41056.9,14547.841385557596,2558
130201,ปทุมธานี,คลองหลวง,คลองหนึ่ง,14.066,100.607,98355,41056.9,14547.841385557596,2558
130202,ปทุมธานี,คลองหลวง,คลองสอง,14.079,100.642,33280,41056.9,14547.841385557596,2558
130203,ปทุมธานี,คลองหลวง,คลองสาม,14.087,100.664,81813,41056.9,14547.841385557596,2558
130204,ปทุมธานี,คลองหลวง,คลองสี่,14.097,100.687,17256,41056.9,14547.841385557596,2558
130205,ปทุมธานี,คลองหลวง,คลองห้า,14.106,100.71,14177,41056.9,14547.841385557596,2558
130206,ปทุมธานี,คลองหลวง,คลองหก,14.117,100.733,11747,41056.9,14547.841385557596,2558
130207,ปทุมธานี,คลองหลวง,คลองเจ็ด,14.125,100.75,7153,41056.9,14547.841385557596,2558
130301,ปทุมธานี,ธัญบุรี,ประชาธิปัตย์,13.987,100.632,79962,41056.9,14547.841385557596,2558
130302,ปทุมธานี,ธัญบุรี,บึงยี่โถ,13.999,100.687,31375,41056.9,14547.841385557596,2558
130303,ปทุมธานี,ธัญบุรี,รังสิต,14.018,100.731,24078,41056.9,14547.841385557596,2558
130304,ปทุมธานี,ธัญบุรี,ลำผักกูด,14.036,100.779,36703,41056.9,14547.841385557596,2558
130305,ปทุมธานี,ธัญบุรี,บึงสนั่น,14.052,100.824,11657,41056.9,14547.841385557596,2558
130306,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,14.071,100.88,17709,41056.9,14547.841385557596,2558
